source_record_id,canonical_org_id,canonical_org_name,cohort,source_side,source_org_id,name_as_written,normalized_name,source_files,source_rows,consultant_names,evaluator_names,roster_status,records_count
SRC-LEG-LEG-ORG-B2-026,LEG-ORG-B2-026,جمعية دعم التعليم تعلم,2,legacy,LEG-ORG-B2-026,جمعية دعم التعليم تعلم,جمعيهدعمالتعليمتعلم,dashboard_bundle_1/الدفعة 2/تقرير أداء الدفعة.xlsx | dashboard_bundle_1/الدفعة 2/المستشار-وديع الحربي.xlsx | dashboard_bundle_1/المحكم-علي الدوسري.xlsx,dashboard_bundle_1/الدفعة 2/تقرير أداء الدفعة.xlsx | بيانات الجهات!27 || dashboard_bundle_1/الدفعة 2/المستشار-وديع الحربي.xlsx | جمعية دعم التعليم تعلم!2 || dashboard_bundle_1/المحكم-علي الدوسري.xlsx | جمعية دعم التعليم تعلم!2,وديع الحربي,علي الدوسري,PRIMARY_ROSTER,45
SRC-LEG-LEG-ORG-B2-027,LEG-ORG-B2-027,جمعية عضيد للخدمات التطوعية,2,legacy,LEG-ORG-B2-027,جمعية عضيد للخدمات التطوعية,جمعيهعضيدللخدماتالتطوعيه,dashboard_bundle_1/الدفعة 2/تقرير أداء الدفعة.xlsx | dashboard_bundle_1/الدفعة 2/المستشار-وديع الحربي.xlsx | dashboard_bundle_1/المحكم-علي الدوسري.xlsx,dashboard_bundle_1/الدفعة 2/تقرير أداء الدفعة.xlsx | بيانات الجهات!28 || dashboard_bundle_1/الدفعة 2/المستشار-وديع الحربي.xlsx | جمعية عضيد للخدمات التطوعية!2 || dashboard_bundle_1/المحكم-علي الدوسري.xlsx | جمعية عضيد للخدمات التطوعية!2,وديع الحربي,علي الدوسري,PRIMARY_ROSTER,45
SRC-LEG-LEG-ORG-B2-028,LEG-ORG-B2-028,جمعية النخب العلمية,2,legacy,LEG-ORG-B2-028,جمعية النخب العلمية,جمعيهالنخبالعلميه,dashboard_bundle_1/الدفعة 2/تقرير أداء الدفعة.xlsx | dashboard_bundle_1/الدفعة 2/المستشار-وديع الحربي.xlsx | dashboard_bundle_1/المحكم-علي الدوسري.xlsx,dashboard_bundle_1/الدفعة 2/تقرير أداء الدفعة.xlsx | بيانات الجهات!29 || dashboard_bundle_1/الدفعة 2/المستشار-وديع الحربي.xlsx | جمعية النخب العلمية!2 || dashboard_bundle_1/المحكم-علي الدوسري.xlsx | جمعية النخب العلمية!2,وديع الحربي,علي الدوسري,PRIMARY_ROSTER,45
SRC-LEG-LEG-ORG-B2-029,LEG-ORG-B2-029,جمعية ذو النون للرعاية الصحية المنزلية,2,legacy,LEG-ORG-B2-029,جمعية ذو النون للرعاية الصحية المنزلية,جمعيهذوالنونللرعايهالصحيهالمنزليه,dashboard_bundle_1/الدفعة 2/تقرير أداء الدفعة.xlsx | dashboard_bundle_1/الدفعة 2/المستشار-وديع الحربي.xlsx | dashboard_bundle_1/المحكم-علي الدوسري.xlsx,dashboard_bundle_1/الدفعة 2/تقرير أداء الدفعة.xlsx | بيانات الجهات!30 || dashboard_bundle_1/الدفعة 2/المستشار-وديع الحربي.xlsx | جمعية ذو النون!2 || dashboard_bundle_1/المحكم-علي الدوسري.xlsx | جمعية ذو النون للرعاية الصحية!2,وديع الحربي,علي الدوسري,PRIMARY_ROSTER,45
SRC-LEG-LEG-ORG-B2-030,LEG-ORG-B2-030,جمعية أخلاقنا لتعزيز القيم,2,legacy,LEG-ORG-B2-030,جمعية أخلاقنا لتعزيز القيم,جمعيهاخلاقنالتعزيزالقيم,dashboard_bundle_1/الدفعة 2/تقرير أداء الدفعة.xlsx | dashboard_bundle_1/الدفعة 2/المستشار-وديع الحربي.xlsx | dashboard_bundle_1/المحكم-علي الدوسري.xlsx,dashboard_bundle_1/الدفعة 2/تقرير أداء الدفعة.xlsx | بيانات الجهات!31 || dashboard_bundle_1/الدفعة 2/المستشار-وديع الحربي.xlsx | جمعية أخلاقنا لتعزيز القيم!2 || dashboard_bundle_1/المحكم-علي الدوسري.xlsx | جمعية أخلاقنا لتعزيز القيم!2,وديع الحربي,علي الدوسري,PRIMARY_ROSTER,45
SRC-LEG-LEG-ORG-B3-001,LEG-ORG-B3-001,مؤسسة منارات الهدى الوقفية,3,legacy,LEG-ORG-B3-001,مؤسسة منارات الهدى الوقفية,مؤسسهمناراتالهديالوقفيه,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!2 || dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | مؤسسة منارات الهدى الوقفية!2 || dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx | مؤسسة منارات الهدى الوقفية!2,عبدالرحمن موسى,خالد الزهراني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-002,ORG-A05-03,جمعية التنمية الأهلية بالشقيق,3,legacy,LEG-ORG-B3-002,جمعية التنمية الأهلية بالشقيق,جمعيهالتنميهالاهليهبالشقيق,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!3 || dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | جمعية التنمية الأهلية بالشقيق!2 || dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx | جمعية التنمية الأهلية بالشقيق!2,عبدالرحمن موسى,خالد الزهراني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-003,ORG-A05-05,جمعية البر ايتاء ببيشة,3,legacy,LEG-ORG-B3-003,جمعية البر ايتاء ببيشة,جمعيهالبرايتاءببيشه,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!4 || dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | جمعية البر ايتاء ببيشة!2 || dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx | جمعية البر ايتاء ببيشة!2,عبدالرحمن موسى,خالد الزهراني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-004,ORG-A05-07,جمعية التنمية الأهلية بوادي جازان,3,legacy,LEG-ORG-B3-004,جمعية التنمية الأهلية بوادي جازان,جمعيهالتنميهالاهليهبواديجازان,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!5 || dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | جمعية التنمية بوادي جازان!2 || dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx | جمعية التنمية بوادي جازان!2,عبدالرحمن موسى,خالد الزهراني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-005,ORG-A05-06,جمعية البر الخيرية بمحافظة بني حسن,3,legacy,LEG-ORG-B3-005,جمعية البر الخيرية بمحافظة بني حسن,جمعيهالبرالخيريهبمحافظهبنيحسن,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!6 || dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | جمعية البر بمحافظة بني حسن!2 || dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx | جمعية البر بمحافظة بني حسن!2,عبدالرحمن موسى,خالد الزهراني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-006,ORG-A05-04,الجمعية الخيرية لتحفيظ القران الكريم بنجران رتل,3,legacy,LEG-ORG-B3-006,الجمعية الخيرية لتحفيظ القران الكريم بنجران رتل,الجمعيهالخيريهلتحفيظالقرانالكريمبنجرانرتل,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!7 || dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | جمعية تحفيظ القران بنجران رتل!2 || dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx | الجمعية الخيرية بنجران رتل!2,عبدالرحمن موسى,خالد الزهراني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-007,ORG-A05-01,جمعية التنمية الأهلية بالباحر,3,legacy,LEG-ORG-B3-007,جمعية التنمية الأهلية بالباحر,جمعيهالتنميهالاهليهبالباحر,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!8 || dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | جمعية التنمية الأهلية بالباحر!2 || dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx | جمعية التنمية الأهلية بالباحر!2,عبدالرحمن موسى,خالد الزهراني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-008,ORG-A05-02,جمعية الدعوة والارشاد وتوعوية الجاليات بصناعية نجران إشراقة,3,legacy,LEG-ORG-B3-008,جمعية الدعوة والارشاد وتوعوية الجاليات بصناعية نجران إشراقة,جمعيهالدعوهوالارشادوتوعويهالجالياتبصناعيهنجراناشراقه,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!9 || dashboard_bundle_1/الدفعة 3/المحكم-خالد الزهراني.xlsx | جمعية إشراقة!2 || dashboard_bundle_1/الدفعة 3/المستشار-عبدالرحمن موسى.xlsx | جمعية نجران إشراقة!2,عبدالرحمن موسى,خالد الزهراني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-009,LEG-ORG-B3-009,جمعية نبتون للتاهيل الطبي,3,legacy,LEG-ORG-B3-009,جمعية نبتون للتاهيل الطبي,جمعيهنبتونللتاهيلالطبي,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!10 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية نبتون للتاهيل الطبي!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية نبتون للتاهيل الطبي!2,ظافر القرني,أحمد خواجي,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-010,ORG-A04-05,اللجنة الوطنية لرعاية السجناء والمفرج عنهم وأسرهم ( بعسير ),3,legacy,LEG-ORG-B3-010,اللجنة الوطنية لرعاية السجناء والمفرج عنهم وأسرهم ( بعسير ),اللجنهالوطنيهلرعايهالسجناءوالمفرجعنهمواسرهم(بعسير),dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!11 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | رعاية السجناء وأسرهم ( بعسير )!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | اللجنة الوطنية لرعاية السجناء!2,ظافر القرني,أحمد خواجي,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-011,ORG-A04-04,جمعية عبق الشبابية,3,legacy,LEG-ORG-B3-011,جمعية عبق الشبابية,جمعيهعبقالشبابيه,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!12 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية عبق الشبابية!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية عبق الشبابية!2,ظافر القرني,أحمد خواجي,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-012,ORG-A04-03,جمعية تحفيظ القرآن الكريم بمحايل عسير ( تَعَاهَد),3,legacy,LEG-ORG-B3-012,جمعية تحفيظ القرآن الكريم بمحايل عسير ( تَعَاهَد),جمعيهتحفيظالقرانالكريمبمحايلعسير(تعاهد),dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!13 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية محايل عسير ( تَعَاهَد)!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية محايل عسير ( تَعَاهَد)!2,ظافر القرني,أحمد خواجي,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-013,ORG-A04-01,جمعية أفق لتطوير العمل الخيري والتطوعي,3,legacy,LEG-ORG-B3-013,جمعية أفق لتطوير العمل الخيري والتطوعي,جمعيهافقلتطويرالعملالخيريوالتطوعي,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!14 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية أفق لتطوير العمل الخيري!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية أفق لتطوير العمل الخيري!2,ظافر القرني,أحمد خواجي,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-014,ORG-A04-02,جمعية افاق الشبابية,3,legacy,LEG-ORG-B3-014,جمعية افاق الشبابية,جمعيهافاقالشبابيه,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!15 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية افاق الشبابية!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية افاق الشبابية!2,ظافر القرني,أحمد خواجي,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-015,LEG-ORG-B3-015,جمعية خبرات التعليمة,3,legacy,LEG-ORG-B3-015,جمعية خبرات التعليمة,جمعيهخبراتالتعليمه,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!16 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية خبرات التعليمة!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية خبرات التعليمة!2,ظافر القرني,أحمد خواجي,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-016,ORG-A02-03,جمعية مواساة لإكرام الموتى بعسير,3,legacy,LEG-ORG-B3-016,جمعية مواساة لإكرام الموتى بعسير,جمعيهمواساهلاكرامالموتيبعسير,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!17 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية مواساة لإكرام الموتى!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية مواساة لإكرام الموتى بعسي!2,إسراء باقيس,خالد القرني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-017,LEG-ORG-B3-017,جمعية مرفأ للخدمات الاسرية,3,legacy,LEG-ORG-B3-017,جمعية مرفأ للخدمات الاسرية,جمعيهمرفاللخدماتالاسريه,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!18 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية مرفأ للخدمات الاسرية!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية مرفأ للخدمات الاسرية!2,إسراء باقيس,خالد القرني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-018,ORG-A02-04,جمعية الإسكان التنموي بعسير,3,legacy,LEG-ORG-B3-018,جمعية الإسكان التنموي بعسير,جمعيهالاسكانالتنمويبعسير,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!19 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية الإسكان التنموي بعسير!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية الإسكان التنموي بعسير!2,إسراء باقيس,خالد القرني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-019,ORG-A02-01,جمعية عمارة للعناية بالمساجد بجازان,3,legacy,LEG-ORG-B3-019,جمعية عمارة للعناية بالمساجد بجازان,جمعيهعمارهللعنايهبالمساجدبجازان,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!20 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية عمارة للعناية بالمساجد!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية عمارة للعناية بالمساجد!2,إسراء باقيس,خالد القرني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-020,ORG-A02-02,جمعية التنمية الأهلية بتبوك شيم,3,legacy,LEG-ORG-B3-020,جمعية التنمية الأهلية بتبوك شيم,جمعيهالتنميهالاهليهبتبوكشيم,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!21 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية التنمية الأهلية بتبوك شيم!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية التنمية الأهلية بتبوك شيم!2,إسراء باقيس,خالد القرني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-021,ORG-A02-06,جمعية التنمية الأهلية برفحاء,3,legacy,LEG-ORG-B3-021,جمعية التنمية الأهلية برفحاء,جمعيهالتنميهالاهليهبرفحاء,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!22 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية التنمية الأهلية برفحاء!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية التنمية الأهلية برفحاء!2,إسراء باقيس,خالد القرني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-022,LEG-ORG-B3-022,تحفيظ تبوك,3,legacy,LEG-ORG-B3-022,تحفيظ تبوك,تحفيظتبوك,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!23 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | تحفيظ تبوك!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | تحفيظ تبوك!2,إسراء باقيس,خالد القرني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-023,ORG-A02-05,جمعية نُبل الشبابية,3,legacy,LEG-ORG-B3-023,جمعية نُبل الشبابية,جمعيهنبلالشبابيه,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!24 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية نُبل الشبابية!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية نُبل الشبابية!2,إسراء باقيس,خالد القرني,PRIMARY_ROSTER,47
SRC-LEG-LEG-ORG-B3-024,ORG-A03-04,جمعية عطاء الاهلية بجدة,3,legacy,LEG-ORG-B3-024,جمعية عطاء الاهلية بجدة,جمعيهعطاءالاهليهبجده,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!25 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية عطاء الاهلية بجدة!2,عزيز التوخي,,PRIMARY_ROSTER,0
SRC-LEG-LEG-ORG-B3-025,ORG-A03-03,جمعية نماء المكية للسقاية والرفادة,3,legacy,LEG-ORG-B3-025,جمعية نماء المكية للسقاية والرفادة,جمعيهنماءالمكيهللسقايهوالرفاده,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!26 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية نماء المكية للسقاية والرف!2,عزيز التوخي,,PRIMARY_ROSTER,0
SRC-LEG-LEG-ORG-B3-026,LEG-ORG-B3-026,جمعية حفظ النعمة,3,legacy,LEG-ORG-B3-026,جمعية حفظ النعمة,جمعيهحفظالنعمه,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!27 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية حفظ النعمة!2,عزيز التوخي,,PRIMARY_ROSTER,0
