participation_id,proposed_canonical_org_id,canonical_org_name,cohort,cohort_label,organization_name_as_written,normalized_name,source,source_record_ids,legacy_org_ids,lovable_org_ids,source_files,source_sheets,source_rows,consultant_names,evaluator_names,first_recorded_at,last_recorded_at,roster_status,model_family_count,model_version_count,latest_outputs_count,links_count,participation_evidence,cohort_confidence,possible_previous_participation,possible_next_participation,requires_review
PART-LEG-LEG-ORG-B3-009,LEG-ORG-B3-009,جمعية نبتون للتاهيل الطبي,3,دفعة 3,جمعية نبتون للتاهيل الطبي,جمعيهنبتونللتاهيلالطبي,legacy,LEG-ORG-B3-009,LEG-ORG-B3-009,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!10 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية نبتون للتاهيل الطبي!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية نبتون للتاهيل الطبي!2,ظافر القرني,أحمد خواجي,,,PRIMARY_ROSTER,47,47,,47,legacy_org_id=LEG-ORG-B3-009,HIGH,,,false
PART-LEG-LEG-ORG-B3-010,ORG-A04-05,اللجنة الوطنية لرعاية السجناء والمفرج عنهم وأسرهم ( بعسير ),3,دفعة 3,اللجنة الوطنية لرعاية السجناء والمفرج عنهم وأسرهم ( بعسير ),اللجنهالوطنيهلرعايهالسجناءوالمفرجعنهمواسرهم(بعسير),legacy,LEG-ORG-B3-010,LEG-ORG-B3-010,ORG-A04-05,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!11 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | رعاية السجناء وأسرهم ( بعسير )!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | اللجنة الوطنية لرعاية السجناء!2,ظافر القرني,أحمد خواجي,,,PRIMARY_ROSTER,28,47,,47,legacy_org_id=LEG-ORG-B3-010,HIGH,,,false
PART-LEG-LEG-ORG-B3-011,ORG-A04-04,جمعية عبق الشبابية,3,دفعة 3,جمعية عبق الشبابية,جمعيهعبقالشبابيه,legacy,LEG-ORG-B3-011,LEG-ORG-B3-011,ORG-A04-04,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!12 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية عبق الشبابية!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية عبق الشبابية!2,ظافر القرني,أحمد خواجي,,,PRIMARY_ROSTER,29,47,,47,legacy_org_id=LEG-ORG-B3-011,HIGH,,,false
PART-LEG-LEG-ORG-B3-012,ORG-A04-03,جمعية تحفيظ القرآن الكريم بمحايل عسير ( تَعَاهَد),3,دفعة 3,جمعية تحفيظ القرآن الكريم بمحايل عسير ( تَعَاهَد),جمعيهتحفيظالقرانالكريمبمحايلعسير(تعاهد),legacy,LEG-ORG-B3-012,LEG-ORG-B3-012,ORG-A04-03,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!13 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية محايل عسير ( تَعَاهَد)!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية محايل عسير ( تَعَاهَد)!2,ظافر القرني,أحمد خواجي,,,PRIMARY_ROSTER,29,47,,47,legacy_org_id=LEG-ORG-B3-012,HIGH,,,false
PART-LEG-LEG-ORG-B3-013,ORG-A04-01,جمعية أفق لتطوير العمل الخيري والتطوعي,3,دفعة 3,جمعية أفق لتطوير العمل الخيري والتطوعي,جمعيهافقلتطويرالعملالخيريوالتطوعي,legacy,LEG-ORG-B3-013,LEG-ORG-B3-013,ORG-A04-01,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!14 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية أفق لتطوير العمل الخيري!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية أفق لتطوير العمل الخيري!2,ظافر القرني,أحمد خواجي,,,PRIMARY_ROSTER,29,47,,47,legacy_org_id=LEG-ORG-B3-013,HIGH,,,false
PART-LEG-LEG-ORG-B3-014,ORG-A04-02,جمعية افاق الشبابية,3,دفعة 3,جمعية افاق الشبابية,جمعيهافاقالشبابيه,legacy,LEG-ORG-B3-014,LEG-ORG-B3-014,ORG-A04-02,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!15 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية افاق الشبابية!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية افاق الشبابية!2,ظافر القرني,أحمد خواجي,,,PRIMARY_ROSTER,29,47,,47,legacy_org_id=LEG-ORG-B3-014,HIGH,,,false
PART-LEG-LEG-ORG-B3-015,LEG-ORG-B3-015,جمعية خبرات التعليمة,3,دفعة 3,جمعية خبرات التعليمة,جمعيهخبراتالتعليمه,legacy,LEG-ORG-B3-015,LEG-ORG-B3-015,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!16 || dashboard_bundle_1/الدفعة 3/المحكم-أحمد خواجي.xlsx | جمعية خبرات التعليمة!2 || dashboard_bundle_1/الدفعة 3/المستشار-ظافر القرني.xlsx | جمعية خبرات التعليمة!2,ظافر القرني,أحمد خواجي,,,PRIMARY_ROSTER,47,47,,47,legacy_org_id=LEG-ORG-B3-015,HIGH,,,false
PART-LEG-LEG-ORG-B3-016,ORG-A02-03,جمعية مواساة لإكرام الموتى بعسير,3,دفعة 3,جمعية مواساة لإكرام الموتى بعسير,جمعيهمواساهلاكرامالموتيبعسير,legacy,LEG-ORG-B3-016,LEG-ORG-B3-016,ORG-A02-03,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!17 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية مواساة لإكرام الموتى!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية مواساة لإكرام الموتى بعسي!2,إسراء باقيس,خالد القرني,,,PRIMARY_ROSTER,29,47,,47,legacy_org_id=LEG-ORG-B3-016,HIGH,,,false
PART-LEG-LEG-ORG-B3-017,LEG-ORG-B3-017,جمعية مرفأ للخدمات الاسرية,3,دفعة 3,جمعية مرفأ للخدمات الاسرية,جمعيهمرفاللخدماتالاسريه,legacy,LEG-ORG-B3-017,LEG-ORG-B3-017,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!18 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية مرفأ للخدمات الاسرية!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية مرفأ للخدمات الاسرية!2,إسراء باقيس,خالد القرني,,,PRIMARY_ROSTER,47,47,,47,legacy_org_id=LEG-ORG-B3-017,HIGH,,,false
PART-LEG-LEG-ORG-B3-018,ORG-A02-04,جمعية الإسكان التنموي بعسير,3,دفعة 3,جمعية الإسكان التنموي بعسير,جمعيهالاسكانالتنمويبعسير,legacy,LEG-ORG-B3-018,LEG-ORG-B3-018,ORG-A02-04,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!19 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية الإسكان التنموي بعسير!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية الإسكان التنموي بعسير!2,إسراء باقيس,خالد القرني,,,PRIMARY_ROSTER,31,47,,47,legacy_org_id=LEG-ORG-B3-018,HIGH,,,false
PART-LEG-LEG-ORG-B3-019,ORG-A02-01,جمعية عمارة للعناية بالمساجد بجازان,3,دفعة 3,جمعية عمارة للعناية بالمساجد بجازان,جمعيهعمارهللعنايهبالمساجدبجازان,legacy,LEG-ORG-B3-019,LEG-ORG-B3-019,ORG-A02-01,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!20 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية عمارة للعناية بالمساجد!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية عمارة للعناية بالمساجد!2,إسراء باقيس,خالد القرني,,,PRIMARY_ROSTER,30,47,,47,legacy_org_id=LEG-ORG-B3-019,HIGH,,,false
PART-LEG-LEG-ORG-B3-020,ORG-A02-02,جمعية التنمية الأهلية بتبوك شيم,3,دفعة 3,جمعية التنمية الأهلية بتبوك شيم,جمعيهالتنميهالاهليهبتبوكشيم,legacy,LEG-ORG-B3-020,LEG-ORG-B3-020,ORG-A02-02,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!21 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية التنمية الأهلية بتبوك شيم!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية التنمية الأهلية بتبوك شيم!2,إسراء باقيس,خالد القرني,,,PRIMARY_ROSTER,29,47,,47,legacy_org_id=LEG-ORG-B3-020,HIGH,,,false
PART-LEG-LEG-ORG-B3-021,ORG-A02-06,جمعية التنمية الأهلية برفحاء,3,دفعة 3,جمعية التنمية الأهلية برفحاء,جمعيهالتنميهالاهليهبرفحاء,legacy,LEG-ORG-B3-021,LEG-ORG-B3-021,ORG-A02-06,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!22 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية التنمية الأهلية برفحاء!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية التنمية الأهلية برفحاء!2,إسراء باقيس,خالد القرني,,,PRIMARY_ROSTER,29,47,,47,legacy_org_id=LEG-ORG-B3-021,HIGH,,,false
PART-LEG-LEG-ORG-B3-022,LEG-ORG-B3-022,تحفيظ تبوك,3,دفعة 3,تحفيظ تبوك,تحفيظتبوك,legacy,LEG-ORG-B3-022,LEG-ORG-B3-022,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!23 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | تحفيظ تبوك!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | تحفيظ تبوك!2,إسراء باقيس,خالد القرني,,,PRIMARY_ROSTER,47,47,,47,legacy_org_id=LEG-ORG-B3-022,HIGH,,,false
PART-LEG-LEG-ORG-B3-023,ORG-A02-05,جمعية نُبل الشبابية,3,دفعة 3,جمعية نُبل الشبابية,جمعيهنبلالشبابيه,legacy,LEG-ORG-B3-023,LEG-ORG-B3-023,ORG-A02-05,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!24 || dashboard_bundle_1/الدفعة 3/المحكم-خالد القرني.xlsx | جمعية نُبل الشبابية!2 || dashboard_bundle_1/الدفعة 3/المستشار-إســراء بـاقيس.xlsx | جمعية نُبل الشبابية!2,إسراء باقيس,خالد القرني,,,PRIMARY_ROSTER,29,47,,47,legacy_org_id=LEG-ORG-B3-023,HIGH,,,false
PART-LEG-LEG-ORG-B3-024,ORG-A03-04,جمعية عطاء الاهلية بجدة,3,دفعة 3,جمعية عطاء الاهلية بجدة,جمعيهعطاءالاهليهبجده,legacy,LEG-ORG-B3-024,LEG-ORG-B3-024,ORG-A03-04,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!25 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية عطاء الاهلية بجدة!2,عزيز التوخي,,,,PRIMARY_ROSTER,29,0,,0,legacy_org_id=LEG-ORG-B3-024,HIGH,,,false
PART-LEG-LEG-ORG-B3-025,ORG-A03-03,جمعية نماء المكية للسقاية والرفادة,3,دفعة 3,جمعية نماء المكية للسقاية والرفادة,جمعيهنماءالمكيهللسقايهوالرفاده,legacy,LEG-ORG-B3-025,LEG-ORG-B3-025,ORG-A03-03,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!26 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية نماء المكية للسقاية والرف!2,عزيز التوخي,,,,PRIMARY_ROSTER,26,0,,0,legacy_org_id=LEG-ORG-B3-025,HIGH,,,false
PART-LEG-LEG-ORG-B3-026,LEG-ORG-B3-026,جمعية حفظ النعمة,3,دفعة 3,جمعية حفظ النعمة,جمعيهحفظالنعمه,legacy,LEG-ORG-B3-026,LEG-ORG-B3-026,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!27 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية حفظ النعمة!2,عزيز التوخي,,,,PRIMARY_ROSTER,0,0,,0,legacy_org_id=LEG-ORG-B3-026,HIGH,,,false
PART-LEG-LEG-ORG-B3-027,ORG-A03-02,جمعية التنمية الإيجابية,3,دفعة 3,جمعية التنمية الإيجابية,جمعيهالتنميهالايجابيه,legacy,LEG-ORG-B3-027,LEG-ORG-B3-027,ORG-A03-02,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!28 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية التنمية الإيجابية!2,عزيز التوخي,,,,PRIMARY_ROSTER,27,0,,0,legacy_org_id=LEG-ORG-B3-027,HIGH,,,false
PART-LEG-LEG-ORG-B3-028,ORG-A03-01,جمعية البر لقرى جنوب مكة,3,دفعة 3,جمعية البر لقرى جنوب مكة,جمعيهالبرلقريجنوبمكه,legacy,LEG-ORG-B3-028,LEG-ORG-B3-028,ORG-A03-01,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!29 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية البر لقرى جنوب مكة!2,عزيز التوخي,,,,PRIMARY_ROSTER,27,0,,0,legacy_org_id=LEG-ORG-B3-028,HIGH,,,false
PART-LEG-LEG-ORG-B3-029,ORG-A03-05,جمعية خبير للمختبرات الطبية,3,دفعة 3,جمعية خبير للمختبرات الطبية,جمعيهخبيرللمختبراتالطبيه,legacy,LEG-ORG-B3-029,LEG-ORG-B3-029,ORG-A03-05,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx,,dashboard_bundle_1/الدفعة 3/بيانات الجهات3.xlsx | بيانات الجهات!30 || dashboard_bundle_1/الدفعة 3/المستشار-عزيـز التوخـي.xlsx | جمعية خبير للمختبرات الطبية!2,عزيز التوخي,,,,PRIMARY_ROSTER,38,0,,0,legacy_org_id=LEG-ORG-B3-029,HIGH,,,false
PART-LEG-LEG-ORG-B4-001,ORG-A06-03,ديوان وزارة الداخلية,4,دفعة 4,ديوان وزارة الداخلية,ديوانوزارهالداخليه,legacy,LEG-ORG-B4-001,LEG-ORG-B4-001,ORG-A06-03,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!2 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | ديوان وزارة الداخلية!2,سعيد الغامدي,,,,PRIMARY_ROSTER,29,0,,0,legacy_org_id=LEG-ORG-B4-001,HIGH,,,false
PART-LEG-LEG-ORG-B4-002,ORG-A06-01,جمعية الخدمات الاجتماعية بنمران,4,دفعة 4,جمعية الخدمات الاجتماعية بنمران,جمعيهالخدماتالاجتماعيهبنمران,legacy,LEG-ORG-B4-002,LEG-ORG-B4-002,ORG-A06-01,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!3 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | جمعية الخدمات الاجتماعية بنمران!2,سعيد الغامدي,,,,PRIMARY_ROSTER,28,0,,0,legacy_org_id=LEG-ORG-B4-002,HIGH,,,false
PART-LEG-LEG-ORG-B4-003,ORG-A06-06,جمعية وسم للتصلب المتعدد,4,دفعة 4,جمعية وسم للتصلب المتعدد,جمعيهوسمللتصلبالمتعدد,legacy,LEG-ORG-B4-003,LEG-ORG-B4-003,ORG-A06-06,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!4 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | جمعية وسم للتصلب المتعدد!2,سعيد الغامدي,,,,PRIMARY_ROSTER,29,0,,0,legacy_org_id=LEG-ORG-B4-003,HIGH,,,false
PART-LEG-LEG-ORG-B4-004,ORG-A06-02,جمعية التنمية الأهلية بأحد المسارحة,4,دفعة 4,جمعية التنمية الأهلية بأحد المسارحة,جمعيهالتنميهالاهليهباحدالمسارحه,legacy,LEG-ORG-B4-004,LEG-ORG-B4-004,ORG-A06-02,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!5 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | جمعية التنمية الأهلية بأحد المس!2,سعيد الغامدي,,,,PRIMARY_ROSTER,28,0,,0,legacy_org_id=LEG-ORG-B4-004,HIGH,,,false
PART-LEG-LEG-ORG-B4-005,ORG-A06-05,جمعية ترميم للتنمية,4,دفعة 4,جمعية ترميم للتنمية,جمعيهترميمللتنميه,legacy,LEG-ORG-B4-005,LEG-ORG-B4-005,ORG-A06-05,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!6 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | جمعية ترميم للتنمية!2,سعيد الغامدي,,,,PRIMARY_ROSTER,28,0,,0,legacy_org_id=LEG-ORG-B4-005,HIGH,,,false
PART-LEG-LEG-ORG-B4-006,ORG-A06-04,جمعيه جمان التعليمية,4,دفعة 4,جمعية جمان التعليمية,جمعيهجمانالتعليميه,legacy,LEG-ORG-B4-006,LEG-ORG-B4-006,ORG-A06-04,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!7 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | جمعية جمان التعليمية!2,سعيد الغامدي,,,,PRIMARY_ROSTER,28,0,,0,legacy_org_id=LEG-ORG-B4-006,HIGH,,,false
PART-LEG-LEG-ORG-B4-007,ORG-A06-07,جمعية أصول للمحتوى الدعوي,4,دفعة 4,جمعية أصول للمحتوى الدعوي,جمعيهاصولللمحتويالدعوي,legacy,LEG-ORG-B4-007,LEG-ORG-B4-007,ORG-A06-07,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!8 || dashboard_bundle_1/الدفعة 4/المستشار-سعيد الغامدي.xlsx | جمعية أصول للمحتوى الدعوي!2,سعيد الغامدي,,,,PRIMARY_ROSTER,29,0,,0,legacy_org_id=LEG-ORG-B4-007,HIGH,,,false
PART-LEG-LEG-ORG-B4-008,ORG-A07-06,هيئة تطويرمنطقة المدينة المنورة,4,دفعة 4,هيئة تطويرمنطقة المدينة المنورة,هيئهتطويرمنطقهالمدينهالمنوره,legacy,LEG-ORG-B4-008,LEG-ORG-B4-008,ORG-A07-06,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!9 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | هيئة تطويرمنطقة المدينة المنورة!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | هيئة تطويرمنطقة المدينة المنورة!2,فهد ظافر,بندر الحارثي,,,PRIMARY_ROSTER,28,47,,47,legacy_org_id=LEG-ORG-B4-008,HIGH,,,false
PART-LEG-LEG-ORG-B4-009,ORG-A07-07,جمعية مجلس حي اجيال الاجتماعي,4,دفعة 4,جمعية مجلس حي اجيال الاجتماعي,جمعيهمجلسحياجيالالاجتماعي,legacy,LEG-ORG-B4-009,LEG-ORG-B4-009,ORG-A07-07,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!10 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | جمعية مجلس حي اجيال الاجتماعي!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | جمعية مجلس حي اجيال الاجتماعي!2,فهد ظافر,بندر الحارثي,,,PRIMARY_ROSTER,28,47,,47,legacy_org_id=LEG-ORG-B4-009,HIGH,,,false
PART-LEG-LEG-ORG-B4-010,ORG-A07-01,جمعية سقيا الخيرية,4,دفعة 4,جمعية سقيا الخيرية,جمعيهسقياالخيريه,legacy,LEG-ORG-B4-010,LEG-ORG-B4-010,ORG-A07-01,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!11 || dashboard_bundle_1/الدفعة 4/المحكم-بندر الحارثي.xlsx | جمعية سقيا الخيرية!2 || dashboard_bundle_1/الدفعة 4/المستشار-فهد ظافر.xlsx | جمعية سقيا الخيرية!2,فهد ظافر,بندر الحارثي,,,PRIMARY_ROSTER,28,47,,47,legacy_org_id=LEG-ORG-B4-010,HIGH,,,false
